2020-04-21T19:20:10.923675(-0.10559196770191193,)(0.06933364272117615,)(-0.09071731567382812,)(-0.02133447490632534,)(-0.007211638148874044,)(-1.0004252195358276,)
2020-04-21T19:20:10.949205(-0.10559196770191193,)(0.06933364272117615,)(-0.09071731567382812,)(-0.02133447490632534,)(-0.007211638148874044,)(-1.0004252195358276,)
2020-04-21T19:20:10.974610(-0.10559196770191193,)(0.06933364272117615,)(-0.09071731567382812,)(-0.02133447490632534,)(-0.007211638148874044,)(-1.0004252195358276,)
2020-04-21T19:20:11.000209(-0.10559196770191193,)(0.06933364272117615,)(-0.09071731567382812,)(-0.02133447490632534,)(-0.007211638148874044,)(-1.0004252195358276,)
2020-04-21T19:20:11.025242(-0.10559196770191193,)(0.06933364272117615,)(-0.09071731567382812,)(-0.02133447490632534,)(-0.007211638148874044,)(-1.0004252195358276,)
2020-04-21T19:20:11.050862(-0.10559196770191193,)(0.06933364272117615,)(-0.09071731567382812,)(-0.02133447490632534,)(-0.007211638148874044,)(-1.0004252195358276,)
2020-04-21T19:20:11.078081(0.08217465877532959,)(-0.023790180683135986,)(0.03177833557128906,)(-0.025508912280201912,)(0.010070604272186756,)(-1.000302791595459,)
2020-04-21T19:20:11.101314(0.08217465877532959,)(-0.023790180683135986,)(0.03177833557128906,)(-0.025508912280201912,)(0.010070604272186756,)(-1.000302791595459,)
2020-04-21T19:20:11.127749(0.08217465877532959,)(-0.023790180683135986,)(0.03177833557128906,)(-0.025508912280201912,)(0.010070604272186756,)(-1.000302791595459,)
2020-04-21T19:20:11.151190(0.08217465877532959,)(-0.023790180683135986,)(0.03177833557128906,)(-0.025508912280201912,)(0.010070604272186756,)(-1.000302791595459,)
2020-04-21T19:20:11.176778(0.08217465877532959,)(-0.023790180683135986,)(0.03177833557128906,)(-0.025508912280201912,)(0.010070604272186756,)(-1.000302791595459,)
2020-04-21T19:20:11.201751(0.08217465877532959,)(-0.023790180683135986,)(0.03177833557128906,)(-0.025508912280201912,)(0.010070604272186756,)(-1.000302791595459,)
2020-04-21T19:20:11.227870(0.08217465877532959,)(-0.023790180683135986,)(0.03177833557128906,)(-0.025508912280201912,)(0.010070604272186756,)(-1.000302791595459,)
2020-04-21T19:20:11.252449(0.08217465877532959,)(-0.023790180683135986,)(0.03177833557128906,)(-0.025508912280201912,)(0.010070604272186756,)(-1.000302791595459,)
2020-04-21T19:20:11.278260(-0.11934076249599457,)(-0.11418348550796509,)(0.10236644744873047,)(-0.024623094126582146,)(0.012575843371450901,)(-1.0002965927124023,)
2020-04-21T19:20:11.303074(-0.11934076249599457,)(-0.11418348550796509,)(0.10236644744873047,)(-0.024623094126582146,)(0.012575843371450901,)(-1.0002965927124023,)
2020-04-21T19:20:11.328746(-0.11934076249599457,)(-0.11418348550796509,)(0.10236644744873047,)(-0.024623094126582146,)(0.012575843371450901,)(-1.0002965927124023,)
2020-04-21T19:20:11.354008(-0.11934076249599457,)(-0.11418348550796509,)(0.10236644744873047,)(-0.024623094126582146,)(0.012575843371450901,)(-1.0002965927124023,)
2020-04-21T19:20:11.378549(-0.11934076249599457,)(-0.11418348550796509,)(0.10236644744873047,)(-0.024623094126582146,)(0.012575843371450901,)(-1.0002965927124023,)
2020-04-21T19:20:11.403546(-0.11934076249599457,)(-0.11418348550796509,)(0.10236644744873047,)(-0.024623094126582146,)(0.012575843371450901,)(-1.0002965927124023,)
2020-04-21T19:20:11.429121(-0.11934076249599457,)(-0.11418348550796509,)(0.10236644744873047,)(-0.024623094126582146,)(0.012575843371450901,)(-1.0002965927124023,)
2020-04-21T19:20:11.454312(-0.11934076249599457,)(-0.11418348550796509,)(0.10236644744873047,)(-0.024623094126582146,)(0.012575843371450901,)(-1.0002965927124023,)
2020-04-21T19:20:11.479832(0.08316183090209961,)(-0.08368182182312012,)(0.08984661102294922,)(-0.014944559894502163,)(0.056194569915533066,)(-0.9989876747131348,)
2020-04-21T19:20:11.505910(0.08316183090209961,)(-0.08368182182312012,)(0.08984661102294922,)(-0.014944559894502163,)(0.056194569915533066,)(-0.9989876747131348,)
2020-04-21T19:20:11.530568(0.08316183090209961,)(-0.08368182182312012,)(0.08984661102294922,)(-0.014944559894502163,)(0.056194569915533066,)(-0.9989876747131348,)
2020-04-21T19:20:11.555784(0.08316183090209961,)(-0.08368182182312012,)(0.08984661102294922,)(-0.014944559894502163,)(0.056194569915533066,)(-0.9989876747131348,)
2020-04-21T19:20:11.581348(0.08316183090209961,)(-0.08368182182312012,)(0.08984661102294922,)(-0.014944559894502163,)(0.056194569915533066,)(-0.9989876747131348,)
2020-04-21T19:20:11.606698(0.08316183090209961,)(-0.08368182182312012,)(0.08984661102294922,)(-0.014944559894502163,)(0.056194569915533066,)(-0.9989876747131348,)
2020-04-21T19:20:11.632042(0.08316183090209961,)(-0.08368182182312012,)(0.08984661102294922,)(-0.014944559894502163,)(0.056194569915533066,)(-0.9989876747131348,)
2020-04-21T19:20:11.658073(0.08316183090209961,)(-0.08368182182312012,)(0.08984661102294922,)(-0.014944559894502163,)(0.056194569915533066,)(-0.9989876747131348,)
2020-04-21T19:20:11.683141(0.010979026556015015,)(0.012680113315582275,)(-0.14118576049804688,)(-0.014771973714232445,)(0.022084293887019157,)(-1.0003257989883423,)
2020-04-21T19:20:11.708509(0.010979026556015015,)(0.012680113315582275,)(-0.14118576049804688,)(-0.014771973714232445,)(0.022084293887019157,)(-1.0003257989883423,)
2020-04-21T19:20:11.733613(0.010979026556015015,)(0.012680113315582275,)(-0.14118576049804688,)(-0.014771973714232445,)(0.022084293887019157,)(-1.0003257989883423,)
2020-04-21T19:20:11.758866(0.010979026556015015,)(0.012680113315582275,)(-0.14118576049804688,)(-0.014771973714232445,)(0.022084293887019157,)(-1.0003257989883423,)
2020-04-21T19:20:11.784194(0.010979026556015015,)(0.012680113315582275,)(-0.14118576049804688,)(-0.014771973714232445,)(0.022084293887019157,)(-1.0003257989883423,)
2020-04-21T19:20:11.811577(0.010979026556015015,)(0.012680113315582275,)(-0.14118576049804688,)(-0.014771973714232445,)(0.022084293887019157,)(-1.0003257989883423,)
2020-04-21T19:20:11.835873(0.010979026556015015,)(0.012680113315582275,)(-0.14118576049804688,)(-0.014771973714232445,)(0.022084293887019157,)(-1.0003257989883423,)
2020-04-21T19:20:11.859535(0.010979026556015015,)(0.012680113315582275,)(-0.14118576049804688,)(-0.014771973714232445,)(0.022084293887019157,)(-1.0003257989883423,)
2020-04-21T19:20:11.884682(-0.17162010073661804,)(0.16753652691841125,)(-0.05803680419921875,)(0.02570023015141487,)(-0.04035698622465134,)(-0.9995341300964355,)
2020-04-21T19:20:11.910943(-0.17162010073661804,)(0.16753652691841125,)(-0.05803680419921875,)(0.02570023015141487,)(-0.04035698622465134,)(-0.9995341300964355,)
2020-04-21T19:20:11.935349(-0.17162010073661804,)(0.16753652691841125,)(-0.05803680419921875,)(0.02570023015141487,)(-0.04035698622465134,)(-0.9995341300964355,)
2020-04-21T19:20:11.960998(-0.17162010073661804,)(0.16753652691841125,)(-0.05803680419921875,)(0.02570023015141487,)(-0.04035698622465134,)(-0.9995341300964355,)
2020-04-21T19:20:11.986033(-0.17162010073661804,)(0.16753652691841125,)(-0.05803680419921875,)(0.02570023015141487,)(-0.04035698622465134,)(-0.9995341300964355,)
2020-04-21T19:20:12.012059(-0.17162010073661804,)(0.16753652691841125,)(-0.05803680419921875,)(0.02570023015141487,)(-0.04035698622465134,)(-0.9995341300964355,)
2020-04-21T19:20:12.036678(-0.17162010073661804,)(0.16753652691841125,)(-0.05803680419921875,)(0.02570023015141487,)(-0.04035698622465134,)(-0.9995341300964355,)
2020-04-21T19:20:12.062576(-0.17162010073661804,)(0.16753652691841125,)(-0.05803680419921875,)(0.02570023015141487,)(-0.04035698622465134,)(-0.9995341300964355,)
2020-04-21T19:20:12.087847(0.1264604926109314,)(0.07375133037567139,)(0.05316638946533203,)(-0.0018651832360774279,)(-0.03829218074679375,)(-0.9999439716339111,)
2020-04-21T19:20:12.113268(0.1264604926109314,)(0.07375133037567139,)(0.05316638946533203,)(-0.0018651832360774279,)(-0.03829218074679375,)(-0.9999439716339111,)
2020-04-21T19:20:12.138478(0.1264604926109314,)(0.07375133037567139,)(0.05316638946533203,)(-0.0018651832360774279,)(-0.03829218074679375,)(-0.9999439716339111,)
2020-04-21T19:20:12.164069(0.1264604926109314,)(0.07375133037567139,)(0.05316638946533203,)(-0.0018651832360774279,)(-0.03829218074679375,)(-0.9999439716339111,)
2020-04-21T19:20:12.190335(0.1264604926109314,)(0.07375133037567139,)(0.05316638946533203,)(-0.0018651832360774279,)(-0.03829218074679375,)(-0.9999439716339111,)
2020-04-21T19:20:12.213780(0.1264604926109314,)(0.07375133037567139,)(0.05316638946533203,)(-0.0018651832360774279,)(-0.03829218074679375,)(-0.9999439716339111,)
2020-04-21T19:20:12.239202(0.1264604926109314,)(0.07375133037567139,)(0.05316638946533203,)(-0.0018651832360774279,)(-0.03829218074679375,)(-0.9999439716339111,)
2020-04-21T19:20:12.264743(0.1264604926109314,)(0.07375133037567139,)(0.05316638946533203,)(-0.0018651832360774279,)(-0.03829218074679375,)(-0.9999439716339111,)
2020-04-21T19:20:12.289856(0.033053427934646606,)(-0.053281307220458984,)(-0.03095245361328125,)(-0.018573779612779617,)(0.0002985369064845145,)(-1.0005061626434326,)
2020-04-21T19:20:12.315302(0.033053427934646606,)(-0.053281307220458984,)(-0.03095245361328125,)(-0.018573779612779617,)(0.0002985369064845145,)(-1.0005061626434326,)
2020-04-21T19:20:12.340570(0.033053427934646606,)(-0.053281307220458984,)(-0.03095245361328125,)(-0.018573779612779617,)(0.0002985369064845145,)(-1.0005061626434326,)
2020-04-21T19:20:12.366671(0.033053427934646606,)(-0.053281307220458984,)(-0.03095245361328125,)(-0.018573779612779617,)(0.0002985369064845145,)(-1.0005061626434326,)
2020-04-21T19:20:12.392241(0.033053427934646606,)(-0.053281307220458984,)(-0.03095245361328125,)(-0.018573779612779617,)(0.0002985369064845145,)(-1.0005061626434326,)
2020-04-21T19:20:12.417819(0.033053427934646606,)(-0.053281307220458984,)(-0.03095245361328125,)(-0.018573779612779617,)(0.0002985369064845145,)(-1.0005061626434326,)
2020-04-21T19:20:12.442799(0.033053427934646606,)(-0.053281307220458984,)(-0.03095245361328125,)(-0.018573779612779617,)(0.0002985369064845145,)(-1.0005061626434326,)
2020-04-21T19:20:12.467618(0.033053427934646606,)(-0.053281307220458984,)(-0.03095245361328125,)(-0.018573779612779617,)(0.0002985369064845145,)(-1.0005061626434326,)
2020-04-21T19:20:12.492932(-0.01820644736289978,)(-0.15994250774383545,)(0.16580486297607422,)(-0.02994650974869728,)(0.030896179378032684,)(-0.9997531175613403,)
2020-04-21T19:20:12.519706(-0.01820644736289978,)(-0.15994250774383545,)(0.16580486297607422,)(-0.02994650974869728,)(0.030896179378032684,)(-0.9997531175613403,)
2020-04-21T19:20:12.545294(-0.01820644736289978,)(-0.15994250774383545,)(0.16580486297607422,)(-0.02994650974869728,)(0.030896179378032684,)(-0.9997531175613403,)
2020-04-21T19:20:12.568757(-0.01820644736289978,)(-0.15994250774383545,)(0.16580486297607422,)(-0.02994650974869728,)(0.030896179378032684,)(-0.9997531175613403,)
2020-04-21T19:20:12.596193(-0.01820644736289978,)(-0.15994250774383545,)(0.16580486297607422,)(-0.02994650974869728,)(0.030896179378032684,)(-0.9997531175613403,)
2020-04-21T19:20:12.619628(-0.01820644736289978,)(-0.15994250774383545,)(0.16580486297607422,)(-0.02994650974869728,)(0.030896179378032684,)(-0.9997531175613403,)
2020-04-21T19:20:12.645286(-0.01820644736289978,)(-0.15994250774383545,)(0.16580486297607422,)(-0.02994650974869728,)(0.030896179378032684,)(-0.9997531175613403,)
2020-04-21T19:20:12.670422(0.04350173473358154,)(-0.08823436498641968,)(-0.04905128479003906,)(-0.031037935987114906,)(0.04904220998287201,)(-0.998993992805481,)
2020-04-21T19:20:12.696100(0.04350173473358154,)(-0.08823436498641968,)(-0.04905128479003906,)(-0.031037935987114906,)(0.04904220998287201,)(-0.998993992805481,)
2020-04-21T19:20:12.721204(0.04350173473358154,)(-0.08823436498641968,)(-0.04905128479003906,)(-0.031037935987114906,)(0.04904220998287201,)(-0.998993992805481,)
2020-04-21T19:20:12.746414(0.04350173473358154,)(-0.08823436498641968,)(-0.04905128479003906,)(-0.031037935987114906,)(0.04904220998287201,)(-0.998993992805481,)
2020-04-21T19:20:12.771738(0.04350173473358154,)(-0.08823436498641968,)(-0.04905128479003906,)(-0.031037935987114906,)(0.04904220998287201,)(-0.998993992805481,)
2020-04-21T19:20:12.797382(0.04350173473358154,)(-0.08823436498641968,)(-0.04905128479003906,)(-0.031037935987114906,)(0.04904220998287201,)(-0.998993992805481,)
2020-04-21T19:20:12.823060(0.04350173473358154,)(-0.08823436498641968,)(-0.04905128479003906,)(-0.031037935987114906,)(0.04904220998287201,)(-0.998993992805481,)
2020-04-21T19:20:12.847616(0.04350173473358154,)(-0.08823436498641968,)(-0.04905128479003906,)(-0.031037935987114906,)(0.04904220998287201,)(-0.998993992805481,)
2020-04-21T19:20:12.872885(-0.12611716985702515,)(0.023938655853271484,)(-0.1901416778564453,)(-0.05963318049907684,)(0.06260483711957932,)(-0.9969363808631897,)
2020-04-21T19:20:12.898931(-0.12611716985702515,)(0.023938655853271484,)(-0.1901416778564453,)(-0.05963318049907684,)(0.06260483711957932,)(-0.9969363808631897,)
2020-04-21T19:20:12.924647(-0.12611716985702515,)(0.023938655853271484,)(-0.1901416778564453,)(-0.05963318049907684,)(0.06260483711957932,)(-0.9969363808631897,)
2020-04-21T19:20:12.948608(-0.12611716985702515,)(0.023938655853271484,)(-0.1901416778564453,)(-0.05963318049907684,)(0.06260483711957932,)(-0.9969363808631897,)
2020-04-21T19:20:12.974464(-0.12611716985702515,)(0.023938655853271484,)(-0.1901416778564453,)(-0.05963318049907684,)(0.06260483711957932,)(-0.9969363808631897,)
2020-04-21T19:20:12.999237(-0.12611716985702515,)(0.023938655853271484,)(-0.1901416778564453,)(-0.05963318049907684,)(0.06260483711957932,)(-0.9969363808631897,)
2020-04-21T19:20:13.023875(-0.12611716985702515,)(0.023938655853271484,)(-0.1901416778564453,)(-0.05963318049907684,)(0.06260483711957932,)(-0.9969363808631897,)
2020-04-21T19:20:13.049446(-0.12611716985702515,)(0.023938655853271484,)(-0.1901416778564453,)(-0.05963318049907684,)(0.06260483711957932,)(-0.9969363808631897,)
2020-04-21T19:20:13.074864(0.0845852792263031,)(0.05672171711921692,)(0.10157966613769531,)(-0.053425565361976624,)(0.051951177418231964,)(-0.9978999495506287,)
2020-04-21T19:20:13.101096(0.0845852792263031,)(0.05672171711921692,)(0.10157966613769531,)(-0.053425565361976624,)(0.051951177418231964,)(-0.9978999495506287,)
2020-04-21T19:20:13.125313(0.0845852792263031,)(0.05672171711921692,)(0.10157966613769531,)(-0.053425565361976624,)(0.051951177418231964,)(-0.9978999495506287,)
2020-04-21T19:20:13.150599(0.0845852792263031,)(0.05672171711921692,)(0.10157966613769531,)(-0.053425565361976624,)(0.051951177418231964,)(-0.9978999495506287,)
2020-04-21T19:20:13.175138(0.0845852792263031,)(0.05672171711921692,)(0.10157966613769531,)(-0.053425565361976624,)(0.051951177418231964,)(-0.9978999495506287,)
2020-04-21T19:20:13.200300(0.0845852792263031,)(0.05672171711921692,)(0.10157966613769531,)(-0.053425565361976624,)(0.051951177418231964,)(-0.9978999495506287,)
2020-04-21T19:20:13.225989(0.0845852792263031,)(0.05672171711921692,)(0.10157966613769531,)(-0.053425565361976624,)(0.051951177418231964,)(-0.9978999495506287,)
2020-04-21T19:20:13.251294(0.0845852792263031,)(0.05672171711921692,)(0.10157966613769531,)(-0.053425565361976624,)(0.051951177418231964,)(-0.9978999495506287,)
2020-04-21T19:20:13.276821(0.054094910621643066,)(-0.01931777596473694,)(-0.059021949768066406,)(-0.03329221531748772,)(0.019484661519527435,)(-0.9999347925186157,)
2020-04-21T19:20:13.301737(0.054094910621643066,)(-0.01931777596473694,)(-0.059021949768066406,)(-0.03329221531748772,)(0.019484661519527435,)(-0.9999347925186157,)
2020-04-21T19:20:13.326085(0.054094910621643066,)(-0.01931777596473694,)(-0.059021949768066406,)(-0.03329221531748772,)(0.019484661519527435,)(-0.9999347925186157,)
2020-04-21T19:20:13.352042(0.054094910621643066,)(-0.01931777596473694,)(-0.059021949768066406,)(-0.03329221531748772,)(0.019484661519527435,)(-0.9999347925186157,)
2020-04-21T19:20:13.376860(0.054094910621643066,)(-0.01931777596473694,)(-0.059021949768066406,)(-0.03329221531748772,)(0.019484661519527435,)(-0.9999347925186157,)
2020-04-21T19:20:13.402508(0.054094910621643066,)(-0.01931777596473694,)(-0.059021949768066406,)(-0.03329221531748772,)(0.019484661519527435,)(-0.9999347925186157,)
2020-04-21T19:20:13.428367(0.054094910621643066,)(-0.01931777596473694,)(-0.059021949768066406,)(-0.03329221531748772,)(0.019484661519527435,)(-0.9999347925186157,)
2020-04-21T19:20:13.453040(0.054094910621643066,)(-0.01931777596473694,)(-0.059021949768066406,)(-0.03329221531748772,)(0.019484661519527435,)(-0.9999347925186157,)
2020-04-21T19:20:13.478652(-0.020609676837921143,)(-0.04420340061187744,)(0.029876708984375,)(-0.022165963426232338,)(0.026586826890707016,)(-1.0000797510147095,)
2020-04-21T19:20:13.502907(-0.020609676837921143,)(-0.04420340061187744,)(0.029876708984375,)(-0.022165963426232338,)(0.026586826890707016,)(-1.0000797510147095,)
2020-04-21T19:20:13.528344(-0.020609676837921143,)(-0.04420340061187744,)(0.029876708984375,)(-0.022165963426232338,)(0.026586826890707016,)(-1.0000797510147095,)
2020-04-21T19:20:13.553586(-0.020609676837921143,)(-0.04420340061187744,)(0.029876708984375,)(-0.022165963426232338,)(0.026586826890707016,)(-1.0000797510147095,)
2020-04-21T19:20:13.578232(-0.020609676837921143,)(-0.04420340061187744,)(0.029876708984375,)(-0.022165963426232338,)(0.026586826890707016,)(-1.0000797510147095,)
2020-04-21T19:20:13.603469(-0.020609676837921143,)(-0.04420340061187744,)(0.029876708984375,)(-0.022165963426232338,)(0.026586826890707016,)(-1.0000797510147095,)
2020-04-21T19:20:13.630015(-0.020609676837921143,)(-0.04420340061187744,)(0.029876708984375,)(-0.022165963426232338,)(0.026586826890707016,)(-1.0000797510147095,)
2020-04-21T19:20:13.654045(-0.020609676837921143,)(-0.04420340061187744,)(0.029876708984375,)(-0.022165963426232338,)(0.026586826890707016,)(-1.0000797510147095,)
2020-04-21T19:20:13.681325(-0.07100372016429901,)(0.0570828914642334,)(0.012299537658691406,)(0.004144507460296154,)(0.0028598143253475428,)(-1.0006659030914307,)
2020-04-21T19:20:13.704496(-0.07100372016429901,)(0.0570828914642334,)(0.012299537658691406,)(0.004144507460296154,)(0.0028598143253475428,)(-1.0006659030914307,)
2020-04-21T19:20:13.729615(-0.07100372016429901,)(0.0570828914642334,)(0.012299537658691406,)(0.004144507460296154,)(0.0028598143253475428,)(-1.0006659030914307,)
2020-04-21T19:20:13.754167(-0.07100372016429901,)(0.0570828914642334,)(0.012299537658691406,)(0.004144507460296154,)(0.0028598143253475428,)(-1.0006659030914307,)
2020-04-21T19:20:13.779625(-0.07100372016429901,)(0.0570828914642334,)(0.012299537658691406,)(0.004144507460296154,)(0.0028598143253475428,)(-1.0006659030914307,)
2020-04-21T19:20:13.804032(-0.07100372016429901,)(0.0570828914642334,)(0.012299537658691406,)(0.004144507460296154,)(0.0028598143253475428,)(-1.0006659030914307,)
2020-04-21T19:20:13.829348(-0.07100372016429901,)(0.0570828914642334,)(0.012299537658691406,)(0.004144507460296154,)(0.0028598143253475428,)(-1.0006659030914307,)
2020-04-21T19:20:13.854372(-0.07100372016429901,)(0.0570828914642334,)(0.012299537658691406,)(0.004144507460296154,)(0.0028598143253475428,)(-1.0006659030914307,)
2020-04-21T19:20:13.880214(-0.06201447546482086,)(0.1165301501750946,)(0.060143470764160156,)(0.01065007969737053,)(0.025860009714961052,)(-1.000287652015686,)
2020-04-21T19:20:13.905143(-0.06201447546482086,)(0.1165301501750946,)(0.060143470764160156,)(0.01065007969737053,)(0.025860009714961052,)(-1.000287652015686,)
2020-04-21T19:20:13.930889(-0.06201447546482086,)(0.1165301501750946,)(0.060143470764160156,)(0.01065007969737053,)(0.025860009714961052,)(-1.000287652015686,)
2020-04-21T19:20:13.955490(-0.06201447546482086,)(0.1165301501750946,)(0.060143470764160156,)(0.01065007969737053,)(0.025860009714961052,)(-1.000287652015686,)
2020-04-21T19:20:13.981923(-0.06201447546482086,)(0.1165301501750946,)(0.060143470764160156,)(0.01065007969737053,)(0.025860009714961052,)(-1.000287652015686,)
2020-04-21T19:20:14.006753(-0.06201447546482086,)(0.1165301501750946,)(0.060143470764160156,)(0.01065007969737053,)(0.025860009714961052,)(-1.000287652015686,)
2020-04-21T19:20:14.032471(-0.06201447546482086,)(0.1165301501750946,)(0.060143470764160156,)(0.01065007969737053,)(0.025860009714961052,)(-1.000287652015686,)
2020-04-21T19:20:14.057506(-0.06201447546482086,)(0.1165301501750946,)(0.060143470764160156,)(0.01065007969737053,)(0.025860009714961052,)(-1.000287652015686,)
2020-04-21T19:20:14.083108(-0.018535315990447998,)(-0.02757393568754196,)(-0.01949596405029297,)(-0.013190573081374168,)(0.023996133357286453,)(-1.000303864479065,)
2020-04-21T19:20:14.108017(-0.018535315990447998,)(-0.02757393568754196,)(-0.01949596405029297,)(-0.013190573081374168,)(0.023996133357286453,)(-1.000303864479065,)
2020-04-21T19:20:14.133629(-0.018535315990447998,)(-0.02757393568754196,)(-0.01949596405029297,)(-0.013190573081374168,)(0.023996133357286453,)(-1.000303864479065,)
2020-04-21T19:20:14.158637(-0.018535315990447998,)(-0.02757393568754196,)(-0.01949596405029297,)(-0.013190573081374168,)(0.023996133357286453,)(-1.000303864479065,)
2020-04-21T19:20:14.184298(-0.018535315990447998,)(-0.02757393568754196,)(-0.01949596405029297,)(-0.013190573081374168,)(0.023996133357286453,)(-1.000303864479065,)
2020-04-21T19:20:14.209449(-0.018535315990447998,)(-0.02757393568754196,)(-0.01949596405029297,)(-0.013190573081374168,)(0.023996133357286453,)(-1.000303864479065,)
2020-04-21T19:20:14.234958(-0.018535315990447998,)(-0.02757393568754196,)(-0.01949596405029297,)(-0.013190573081374168,)(0.023996133357286453,)(-1.000303864479065,)
2020-04-21T19:20:14.259106(-0.018535315990447998,)(-0.02757393568754196,)(-0.01949596405029297,)(-0.013190573081374168,)(0.023996133357286453,)(-1.000303864479065,)
2020-04-21T19:20:14.284731(0.037399329245090485,)(-0.0486333966255188,)(0.06537818908691406,)(-0.009108567610383034,)(0.015951737761497498,)(-1.0005099773406982,)
2020-04-21T19:20:14.309808(0.037399329245090485,)(-0.0486333966255188,)(0.06537818908691406,)(-0.009108567610383034,)(0.015951737761497498,)(-1.0005099773406982,)
2020-04-21T19:20:14.335080(0.037399329245090485,)(-0.0486333966255188,)(0.06537818908691406,)(-0.009108567610383034,)(0.015951737761497498,)(-1.0005099773406982,)
2020-04-21T19:20:14.361766(0.037399329245090485,)(-0.0486333966255188,)(0.06537818908691406,)(-0.009108567610383034,)(0.015951737761497498,)(-1.0005099773406982,)
2020-04-21T19:20:14.385975(0.037399329245090485,)(-0.0486333966255188,)(0.06537818908691406,)(-0.009108567610383034,)(0.015951737761497498,)(-1.0005099773406982,)
2020-04-21T19:20:14.410265(0.037399329245090485,)(-0.0486333966255188,)(0.06537818908691406,)(-0.009108567610383034,)(0.015951737761497498,)(-1.0005099773406982,)
2020-04-21T19:20:14.435899(0.037399329245090485,)(-0.0486333966255188,)(0.06537818908691406,)(-0.009108567610383034,)(0.015951737761497498,)(-1.0005099773406982,)
2020-04-21T19:20:14.461726(0.037399329245090485,)(-0.0486333966255188,)(0.06537818908691406,)(-0.009108567610383034,)(0.015951737761497498,)(-1.0005099773406982,)
2020-04-21T19:20:14.487808(-0.04062134027481079,)(0.07574398815631866,)(0.10707473754882812,)(-0.00023847830016165972,)(0.005551427602767944,)(-1.0006630420684814,)
2020-04-21T19:20:14.515077(-0.04062134027481079,)(0.07574398815631866,)(0.10707473754882812,)(-0.00023847830016165972,)(0.005551427602767944,)(-1.0006630420684814,)
2020-04-21T19:20:14.538178(-0.04062134027481079,)(0.07574398815631866,)(0.10707473754882812,)(-0.00023847830016165972,)(0.005551427602767944,)(-1.0006630420684814,)
2020-04-21T19:20:14.563787(-0.04062134027481079,)(0.07574398815631866,)(0.10707473754882812,)(-0.00023847830016165972,)(0.005551427602767944,)(-1.0006630420684814,)
2020-04-21T19:20:14.589101(-0.04062134027481079,)(0.07574398815631866,)(0.10707473754882812,)(-0.00023847830016165972,)(0.005551427602767944,)(-1.0006630420684814,)
2020-04-21T19:20:14.614409(-0.04062134027481079,)(0.07574398815631866,)(0.10707473754882812,)(-0.00023847830016165972,)(0.005551427602767944,)(-1.0006630420684814,)
2020-04-21T19:20:14.639575(-0.04062134027481079,)(0.07574398815631866,)(0.10707473754882812,)(-0.00023847830016165972,)(0.005551427602767944,)(-1.0006630420684814,)
2020-04-21T19:20:14.666080(0.06211113929748535,)(0.06497475504875183,)(-0.17741012573242188,)(-0.04848596453666687,)(0.0015811887569725513,)(-0.9995019435882568,)
2020-04-21T19:20:14.689389(0.06211113929748535,)(0.06497475504875183,)(-0.17741012573242188,)(-0.04848596453666687,)(0.0015811887569725513,)(-0.9995019435882568,)
2020-04-21T19:20:14.714885(0.06211113929748535,)(0.06497475504875183,)(-0.17741012573242188,)(-0.04848596453666687,)(0.0015811887569725513,)(-0.9995019435882568,)
2020-04-21T19:20:14.739945(0.06211113929748535,)(0.06497475504875183,)(-0.17741012573242188,)(-0.04848596453666687,)(0.0015811887569725513,)(-0.9995019435882568,)
2020-04-21T19:20:14.764762(0.06211113929748535,)(0.06497475504875183,)(-0.17741012573242188,)(-0.04848596453666687,)(0.0015811887569725513,)(-0.9995019435882568,)
2020-04-21T19:20:14.789714(0.06211113929748535,)(0.06497475504875183,)(-0.17741012573242188,)(-0.04848596453666687,)(0.0015811887569725513,)(-0.9995019435882568,)
2020-04-21T19:20:14.815551(0.06211113929748535,)(0.06497475504875183,)(-0.17741012573242188,)(-0.04848596453666687,)(0.0015811887569725513,)(-0.9995019435882568,)
2020-04-21T19:20:14.840538(0.06211113929748535,)(0.06497475504875183,)(-0.17741012573242188,)(-0.04848596453666687,)(0.0015811887569725513,)(-0.9995019435882568,)
2020-04-21T19:20:14.866369(0.11801493167877197,)(-0.046987831592559814,)(-0.24628353118896484,)(-0.07083474099636078,)(-0.018448997288942337,)(-0.9979977607727051,)
2020-04-21T19:20:14.891296(0.11801493167877197,)(-0.046987831592559814,)(-0.24628353118896484,)(-0.07083474099636078,)(-0.018448997288942337,)(-0.9979977607727051,)
2020-04-21T19:20:14.916883(0.11801493167877197,)(-0.046987831592559814,)(-0.24628353118896484,)(-0.07083474099636078,)(-0.018448997288942337,)(-0.9979977607727051,)
2020-04-21T19:20:14.942424(0.11801493167877197,)(-0.046987831592559814,)(-0.24628353118896484,)(-0.07083474099636078,)(-0.018448997288942337,)(-0.9979977607727051,)
2020-04-21T19:20:14.967571(0.11801493167877197,)(-0.046987831592559814,)(-0.24628353118896484,)(-0.07083474099636078,)(-0.018448997288942337,)(-0.9979977607727051,)
2020-04-21T19:20:14.993141(0.11801493167877197,)(-0.046987831592559814,)(-0.24628353118896484,)(-0.07083474099636078,)(-0.018448997288942337,)(-0.9979977607727051,)
2020-04-21T19:20:15.018394(0.11801493167877197,)(-0.046987831592559814,)(-0.24628353118896484,)(-0.07083474099636078,)(-0.018448997288942337,)(-0.9979977607727051,)
